1,Upenn,,,
2780,GRAD SCULPTURE SEMINAR - Section 201 (W 5-8PM),1,C
2781,PAINTING - Section 201 (TBA),1,C
2782,PAINTING - Section 202 (TBA),1,C
2783,PAINTING - Section 203 (TBA),1,C
2784,PAINTING - Section 204 (TBA),1,C
2785,EARLY JEWISH MAGIC - Section 401 (R 1:30-4:30PM),1,C
2786,SOC. OF MEDIA & POP CULT - Section 401 (MW 11-12NOON),1,C
2787,SOC. OF MEDIA & POP CULT - Section 402 (M 1-2PM),1,C
2788,SOC. OF MEDIA & POP CULT - Section 403 (F 11-12NOON),1,C
2789,SOC. OF MEDIA & POP CULT - Section 404 (F 12-1PM),1,C
2790,SOC. OF MEDIA & POP CULT - Section 405 (F 1-2PM),1,C
2791,SOC. OF MEDIA & POP CULT - Section 406 (M 4-5PM),1,C
2792,SOC. OF MEDIA & POP CULT - Section 407 (W 3:30-4:30PM),1,C
2793,SOC. OF MEDIA & POP CULT - Section 408 (R 4-5PM),1,C
2794,SOC. OF MEDIA & POP CULT - Section 409 (R 5-6PM),1,C
2795,SOC. OF MEDIA & POP CULT - Section 411 (M 3:30-4:30PM),1,C
2796,FOLKLORE AND SEXUALITY - Section 401 (TR 10:30-12NOON),1,C
2797,JEWISH HUMOR - Section 402 (TR 10:30-12NOON),1,C
2798,ETHNOGRAPHY OF BELIEF - Section 401 (T 1:30-4:30PM),1,C
2799,FOLK/UNORTHODOX HEALTH - Section 401 (R 1:30-4:30PM),1,C
2800,ELEMENTARY FRENCH - Section 301 (MW 11-12NOON),1,C
2801,ELEMENTARY FRENCH - Section 302 (MW 3:30-6PM),1,C
2802,ELEMENTARY FRENCH - Section 301 (MWF 10-11AM),1,C
2803,ELEMENTARY FRENCH - Section 302 (MWF 11-12NOON),1,C
2804,ELEMENTARY FRENCH - Section 303 (MWF 12-1PM),1,C
2805,ELEMENTARY FRENCH - Section 304 (MWF 12-1PM),1,C
2806,INTERMEDIATE FRENCH - Section 301 (MWF 10-11AM),1,C
2807,INTERMEDIATE FRENCH - Section 302 (MF 11-12NOON),1,C
2808,INTERMEDIATE FRENCH - Section 303 (MWF 12-1PM),1,C
2809,INTERMEDIATE FRENCH - Section 304 (MF 12-1PM),1,C
2810,INTERMED FREN:ACCELERATD - Section 301 (MWF 9-10AM),1,C
2811,INTERMEDIATE FRENCH II - Section 301 (MWF 11-12NOON),1,C
2812,INTERMEDIATE FRENCH II - Section 302 (MF 11-12NOON),1,C
2813,INTERMEDIATE FRENCH II - Section 303 (MWF 12-1PM),1,C
2814,INTERMEDIATE FRENCH II - Section 304 (MF 12-1PM),1,C
2815,INTERMEDIATE FRENCH II - Section 305 (MW 3-4PM),1,C
2816,INTERMEDIATE FRENCH II - Section 306 (TR 3:30-5:30PM),1,C
2817,ADV FR IN RESIDENCE 0.5 CU - Section 301 (TBA),1,C
2818,ADVANCED FRENCH - Section 302 (MW 11-12NOON),1,C
2819,ADVANCED FRENCH - Section 303 (MW 12-1PM),1,C
2820,ADVANCED FRENCH - Section 304 (MW 2-3PM),1,C
2821,ADVANCED FRENCH - Section 305 (MW 3-4PM),1,C
2822,FR FOR PROFESSIONS I - Section 301 (MW 3:30-5PM),1,C
2823,ADV FR GRAM & COMP - Section 301 (MWF 11-12NOON),1,C
2824,ADV FR GRAM & COMP - Section 302 (TR 12-1:30PM),1,C
2825,ADV FR GRAM & COMP - Section 304 (MW 12-1PM),1,C
2826,ADV FR GRAM & COMP - Section 305 (MWF 1-2PM),1,C
2827,ADV FR GRAM & COMP - Section 306 (TR 1:30-3PM),1,C
2828,ADV. COMP & CONVERSATION - Section 301 (MW 10-11AM),1,C
2829,FRENCH PHONETICS - Section 301 (TR 1:30-3PM),1,C
2830,PERSPCT IN FRENCH LIT - Section 404 (MWF 11-12NOON),1,C
2831,MODERN FRANCE - Section 301 (TR 10:30-12NOON),1,C
2832,MODERN FRANCE - Section 301 (TR 3-4:30PM),1,C
2833,MODERN FRANCE - Section 302 (TR 1:30-3PM),1,C
2834,FR FOR PROFESSIONS II - Section 301 (MW 2-3:30PM),1,C
2835,FRANCE & THE EUROP.UNION - Section 301 (TR 3-4:30PM),1,C
2836,FRANCE & THE EUROP.UNION - Section 302 (TR 4:30-6PM),1,C
2837,ADVAN FRENCH TRANSLATION - Section 301 (MW 12-1PM),1,C
2838,17TH CENT FRENCH LIT - Section 301 (MW 2-3:30PM),1,C
2839,HONORS THESIS - Section 000 (TBA),1,C
2840,INDEPENDENT STUDY - Section 000 (TBA),1,C
2841,PROSEMINAR - Section 301 (T 1:30-4:30PM),1,C
2842,STUDIES IN RENAISSANCE - Section 301 (M 4-6PM),1,C
2843,THE NOVEL OF SEDUCTION - Section 401 (W 4-6PM),1,C
2844,APPLIED LINGUISTICS - Section 401 (W 1-3PM),1,C
2845,FIELD STATEMENT - Section 000 (TBA),1,C
2846,DISSERTATION PROPOSAL - Section 000 (TBA),1,C
2847,MASTER THESIS - Section 000 (TBA),1,C
2848,DISSERTATION - Section 000 (TBA),1,C
2849,INDEPENDENT STUDY - Section 000 (TBA),1,C
2850,POLITICS OF SEX & SCIENC - Section 401 (M 3:30-6:30PM),1,C
2851,SOCIOLOGY OF GENDER - Section 401 (TR 1:30-3PM),1,C
2852,INDEPENDENT STUDY - Section 000 (TBA),1,C
2853,SPORT IN AMERICA - Section 401 (M 2-5PM),1,C
2854,THE PAMELA CRAZE - Section 401 (TBA),1,C
2855,CONTEMP FEMINIST THOUGHT - Section 301 (W 2-5PM),1,C
2856,SWEET OLD LADIES & - Section 401 (W 4-7PM),1,C
2857,PSYCH GERO 21ST CENTURY - Section 401 (T 4-7PM),1,C
2858,GENDER & AM HIST TO 1865 - Section 401 (TR 10:30-12NOON),1,C
2859,BURDEN OF REPRESENTATION - Section 401 (TR 12-1:30PM),1,C
2860,SENIOR THESIS - Section 301 (F 2-5PM),1,C
2861,INDEPENDENT STUDY - Section 000 (TBA),1,C
2862,NURS HLTH/ILLN 1860-1985 - Section 401 (W 4-7PM),1,C
2863,WOMEN AND INCARCERATION - Section 401 (R 4:30-6:30PM),1,C
2864,QUEER THEORIES/HISTORIES - Section 401 (W 3-6PM),1,C
2865,INDEPENDENT STUDY - Section 000 (TBA),1,C
2866,INTERACT PROC W LGBT IND - Section 401 (TR 9-10:30AM),1,C
2867,INTERACT PROC W LGBT IND - Section 401 (R 3-6PM),1,C
2868,INTERACT PROC W LGBT IND - Section 010 (TBA),1,C
2869,NAT DISTURB & DISASTERS - Section 001 (MWF 11-12NOON),1,C
2870,EARTH THROUGH TIME - Section 001 (MWF 4-5PM),1,C
2871,EARTH THROUGH TIME - Section 201 (T 9-9:50AM),1,C
2872,EARTH THROUGH TIME - Section 202 (W 2-3PM),1,C
2873,EARTH THROUGH TIME - Section 203 (R 3-4PM),1,C
2874,EARTH THROUGH TIME - Section 205 (F 11-12NOON),1,C
2875,OCEANOGRAPHY - Section 001 (TR 1:30-3PM),1,C
2876,OCEANOGRAPHY - Section 201 (T 3-4PM),1,C
2877,OCEANOGRAPHY - Section 202 (T 4:30-5:20PM),1,C
2878,OCEANOGRAPHY - Section 203 (W 9-10AM),1,C
2879,OCEANOGRAPHY - Section 204 (W 10-11AM),1,C
2880,OCEANOGRAPHY - Section 205 (W 11-12NOON),1,C
2881,OCEANOGRAPHY - Section 206 (W 12-1PM),1,C
2882,OCEANOGRAPHY - Section 207 (R 9-9:50AM),1,C
2883,PALEONTOLOGY - Section 401 (TR 12-1:20PM),1,C
2884,PALEONTOLOGY - Section 402 (R 1:30-4PM),1,C
2885,INDEPENDENT STUDY - Section 000 (TBA),1,C
2886,EARTH SURFACE PROCESSES - Section 001 (MW 2-3:30PM),1,C
2887,PETROL & PETROG - Section 001 (M 2-4PM),1,C
2888,PETROL & PETROG - Section 101 (W 3:30-6PM),1,C
2889,ENVIRONMENTAL GEOLOGY - Section 001 (W 5:30-8:10PM),1,C
2890,ADVANCED PETROLOGY LAB - Section 001 (M 2-4PM),1,C
2891,LABORATORY - Section 101 (W 3:30-6PM),1,C
2892,ELEM CYCLING IN GLOBAL - Section 001 (MWF 10-11AM),1,C
2893,SENIOR THESIS - Section 000 (TBA),1,C
2894,EARTH SYSTEMS & HAZARDS - Section 001 (R 6-9PM),1,C
2895,ADV EARTH SURF PROCESSES - Section 001 (MW 2-3:30PM),1,C
2896,FIELD STUDY IN SOILS - Section 301 (F 12-3PM),1,C
2897,MASTERS THESIS - Section 000 (TBA),1,C
2898,DISSERTATION - Section 000 (TBA),1,C
2899,INDEPENDENT STUDY - Section 000 (TBA),1,C
2900,LORDS OF THE RING - Section 301 (TR 10:30-12NOON),1,C
2901,ELEMENTARY GERMAN I - Section 001 (MWF 12-1PM),1,C
2902,ELEMENTARY GERMAN II - Section 001 (MWF 11-12NOON),1,C
2903,ELEMENTARY GERMAN II - Section 002 (MWF 12-1PM),1,C
2904,ELEMENTARY GERMAN II - Section 003 (TR 1:30-2:30PM),1,C
2905,INTERMEDIATE GERMAN I - Section 001 (TR 12-1PM),1,C
2906,INTERMEDIATE GERMAN II - Section 001 (MF 11-12NOON),1,C
2907,INTERMEDIATE GERMAN II - Section 002 (M 12-1PM),1,C
2908,INTERMEDIATE GERMAN II - Section 003 (MF 1-2PM),1,C
2909,ACCELERATED INTERMD GR MN - Section 001 (MWF 10-11AM),1,C
2910,GERMAN IN RESIDENCE - Section 301 (TBA HA),1,C
2911,STRUCTURE OF GERMAN - Section 401 (TR 3-4:30PM),1,C
2912,CONVERSATION AND COMPOSI - Section 001 (TR 1:30-3PM),1,C
2913,BUSINESS GERMAN: MICRO - Section 001 (TR 9-10:30AM),1,C
2914,HEROES MINSTRELS KNIGHTS - Section 001 (TR 10:30-12NOON),1,C
2915,YIDDISH IN E. EUROPE - Section 401 (TR 10:30-12NOON),1,C
2916,HEIMAT - Section 001 (MW 2-3:30PM),1,C
2917,SENIOR COLLOQUIUM - Section 301 (M 12-1PM),1,C
2918,INDEPENDENT STUDY - Section 000 (TBA),1,C
2919,INDEPENDENT STUDY - Section 000 (TBA),1,C
2920,ELEMENTARY GERMAN I - Section 001 (TBA),1,C
2921,ELEMENTARY GERMAN II - Section 001 (TBA),1,C
2922,ACCELERATED INTERMD GRMN - Section 001 (TBA),1,C
2923,GERM LIT TO 18TH CENT - Section 301 (TR 10:30-12NOON),1,C
2924,KANT'S MORAL PHILOSOPHY - Section 401 (W 12-3PM),1,C
2925,COMPARATIVE GERMANIC - Section 401 (TBA),1,C
2926,TRAVEL IN GERMAN LIT - Section 301 (R 3-5PM),1,C
2927,MASTERS THESIS - Section 000 (TBA),1,C
2928,DISSERTATION - Section 000 (TBA),1,C
2929,INDEPENDENT STUDY - Section 000 (TBA),1,C
2930,CASE STUDIES IN FIN MGMT - Section 001 (R 1:30-4:30PM),1,C
2931,LEAD SERV AND NONPROFITS - Section 001 (R 1:30-4:30PM),1,C
2932,PUBLIC SPEAKING - Section 001 (M 6-9PM),1,C
2933,PUBLIC SPEAKING - Section 002 (R 1:30-4:30PM),1,C
2934,PUB FIN INVESTMENT BNKG - Section 001 (R 6-9PM),1,C
2935,FUNDRAISING FOR NONPROFI - Section 001 (R 6-9PM),1,C
2936,LEADERSHIP & POLITICS - Section 001 (S 9:30-1PM),1,C
2937,DEALING WITH THE MEDIA - Section 001 (M 6-9PM),1,C
2938,SPECIAL TOPICS: WOM LDRS - Section 001 (T 6-9PM),1,C
2939,POLICY DEVELOPMENT - Section 001 (T 1:30-4:30PM),1,C
2940,POLICY DEVELOPMENT - Section 002 (S 2-5:30PM),1,C
2941,HUMAN RESOURCE MGMT - Section 001 (W 6-9PM),1,C
2942,"POLITCS,POLCY & PUB SERV - Section 001 (S 2-5:30PM)",1,C
2943,STAT FOR PUBLIC LDRSHP - Section 001 (S 9:30-1PM),1,C
2944,LOCAL ELECTIVE POLITICS - Section 001 (W 6-9PM),1,C
2945,DEVELOP PROJ IN CITIES - Section 001 (T 6-9PM),1,C
2946,LAW & URBAN DEVELOPMENT - Section 001 (W 6-9PM),1,C
2947,NONPROFIT FINANCIAL MGMT - Section 001 (M 6-9PM),1,C
2948,PUBLIC MANAGEMENT - Section 001 (W 2-5PM),1,C
2949,PERFORMANCE MANAGEMENT - Section 001 (M 2-5PM),1,C
2950,LEADING NON-PROFITS - Section 001 (T 6-9PM),1,C
2951,PUBLIC FINANCIAL MNGMENT - Section 001 (W 9-12NOON),1,C
2952,CONTRACTING PUBLIC SVCS - Section 001 (M 6-9PM),1,C
2953,INDEPENDENT STUDY - Section 000 (TBA),1,C
2954,INDEPENDENT STUDY - Section 001 (TR 9-10:30AM),1,C
2955,ELEM MODERN GREEK II - Section 680 (MW 5-7PM),1,C
2956,ELEM CLASSICAL GREEK II - Section 301 (MWF 1-2PM),1,C
2957,GREEK/HERITAGE SPKRS II - Section 680 (TBA),1,C
2958,INTERMED GREEK: POETRY - Section 301 (MWF 11-12NOON),1,C
2959,DEMOSTHENES - Section 301 (TR 12-1:30PM),1,C
2960,SUPERVISED STUDY - Section 000 (TBA),1,C
2961,GREEK FOR ADVANCED - Section 000 (TBA),1,C
2962,GREEK PROSE COMPOSITION - Section 301 (F 1-4PM),1,C
2963,INDEPENDENT STUDY - Section 000 (TBA),1,C
2964,INDEPENDENT STUDY - Section 000 (TBA),1,C
2965,HEALTH CARE SYSTEMS - Section 001 (TR 12-1:30PM),1,C
2966,CLIN ISS IN HLTH CR MGMT - Section 001 (MW 3-4:30PM),1,C
2967,HC QUALITY & OUTCOMES - Section 001 (TR 3-4:30PM),1,C
2968,"MGMT&ECONOFPHARMA,BIOTEC - Section 001 (MW 12-1:30PM)",1,C
2969,HC FIELD APP PROJECT - Section 001 (TBA),1,C
2970,ECON OF HLTH CARE & POL - Section 401 (R 3-6PM),1,C
2971,MANAGED CARE/IND ORG HC - Section 001 (W 6-9PM),1,C
2972,HEALTH CARE SERVICES DEL - Section 001 (TR 10:30-12NOON),1,C
2973,MGMT&ECONOFPHARM&MEDTECH - Section 001 (MW 3-4:30PM),1,C
2974,E-HEALTH:BUSINESS MODELS - Section 001 (T 3-6PM),1,C
2975,HC ENTREPRENEURSHIP - Section 001 (R 4:30-6PM),1,C
2976,GLOBAL HEALTH DEVELOPMT - Section 001 (M 4:30-6PM),1,C
2977,PROSEMINAR IN HSR - Section 001 (R 3-6PM),1,C
2978,DISSERTATION - Section 000 (TBA),1,C
2979,TECHNOLOGY AND SOCIETY - Section 401 (TR 12-1:30PM),1,C
2980,HEALTH & SOCIETIES - Section 401 (TR 10:30-12NOON),1,C
2981,HEALTH & SOCIETIES - Section 402 (F 9-10AM),1,C
2982,HEALTH & SOCIETIES - Section 403 (F 10-11AM),1,C
2983,HEALTH & SOCIETIES - Section 404 (F 10-11AM),1,C
2984,HEALTH & SOCIETIES - Section 405 (F 11-12NOON),1,C
2985,HEALTH & SOCIETIES - Section 406 (F 2-3PM),1,C
2986,HEALTH & SOCIETIES - Section 407 (F 2-3PM),1,C
2987,"DISEASE, SOCIETY, HISTOR - Section 301 (R 1:30-4:30PM)",1,C
2988,INTRO SOCI RESEARCH - Section 401 (TR 9-10:30AM),1,C
2989,BIOETHICS - Section 401 (MW 2-3PM),1,C
2990,BIOETHICS - Section 402 (F 2-3PM),1,C
2991,BIOETHICS - Section 403 (F 2-3PM),1,C
2992,BIOETHICS - Section 404 (F 1-2PM),1,C
2993,BIOETHICS - Section 405 (F 1-2PM),1,C
2994,AMERICAN HEALTH POLICY - Section 001 (MW 10-11AM),1,C
2995,AMERICAN HEALTH POLICY - Section 201 (F 10-11AM),1,C
2996,AMERICAN HEALTH POLICY - Section 202 (F 11-12NOON),1,C
2997,HEALTH IN EARLY AMERICA - Section 401 (M 2-5PM),1,C
2998,CYBERCULTURE - Section 401 (R 1:30-4:30PM),1,C
2999,FUNDMTLS OF EPIDEMIOLOGY - Section 301 (MW 3:30-5PM),1,C
3000,INTR COMPLE & ALTERN MED - Section 401 (TR 12-1:30PM),1,C
3001,SOC DETERMINANTS HLTH - Section 401 (TR 12-1:30PM),1,C
3002,WEAPONS MASS DESTRUCTION - Section 401 (T 1:30-4:30PM),1,C
3003,HEALTHY SCHOOLS - Section 401 (T 1:30-4:30PM),1,C
3004,DOCTOR-PATIENT RELSHIP - Section 301 (T 1:30-4:30PM),1,C
3005,TRAD MEDICINE IN S.A. - Section 401 (MW 3:30-5PM),1,C
3006,RES SEM HEALTH & SOCIETY - Section 401 (W 5-8PM),1,C
3007,HONORS THESIS - Section 000 (TBA),1,C
3008,INDEPENDENT STUDY - Section 000 (TBA),1,C
3009,ELEM MODERN HEBREW I - Section 401 (MWF 1-2PM),1,C
3010,ELEM MODERN HEBREW II - Section 401 (MWF 11-12NOON),1,C
3011,ELEM MODERN HEBREW II - Section 402 (MWF 12-1PM),1,C
3012,INTR MODERN HEBREW III - Section 401 (MWF 1-2PM),1,C
3013,INTR MODERN HEBREW IV - Section 401 (MWF 11-12NOON),1,C
3014,INTR MODERN HEBREW IV - Section 402 (MWF 12-1PM),1,C
3015,INTR MODERN HEBREW IV - Section 403 (MW 12-1PM),1,C
3016,ADV HEBREW: READING&COMP - Section 401 (TR 1:30-3PM),1,C
3017,ELEM BIBLICAL HEBREW II - Section 401 (M 3:30-5PM),1,C
3018,INTERMED BIBL HEBREW II - Section 401 (M 5-6:30PM),1,C
3019,BABYLONIAN TALMUD - Section 401 (T 3-6PM),1,C
3020,BOOK OF THE BIBLE: AMOS - Section 401 (W 2-5PM),1,C
3021,SENSES IN JEWISH CULTURE - Section 401 (M 2-5PM),1,C
3022,BLDG. DIAGNOSTICS - Section 001 (F 2-5PM),1,C
3023,CONSERVATION SCIENCE - Section 001 (T 1:30-4:30PM),1,C
3024,CONSERVATION SCIENCE - Section 101 (W 9-12NOON),1,C
3025,SITE ANALYSIS - Section 001 (R 1:30-6:30PM),1,C
3026,HIST SITE MANAGEMENT - Section 001 (R 9-12NOON),1,C
3027,PRESERVATION ECONOMICS - Section 001 (T 9-12NOON),1,C
3028,THESIS - Section 001 (TBA),1,C
3029,HISTORIC GIS - Section 001 (F 9-12NOON),1,C
3030,ARCHITECTURAL ARCHEOLOGY - Section 001 (W 2-5PM),1,C
3031,INDEPENDENT STUDY - Section 000 (TBA),1,C
3032,EUROPE IN A WIDER WORLD - Section 001 (TR 9-10:30AM),1,C
3033,EUROPE IN A WIDER WORLD - Section 201 (F 11-12NOON),1,C
3034,EUROPE IN A WIDER WORLD - Section 206 (F 12-1PM),1,C
3035,EUROPE IN A WIDER WORLD - Section 207 (F 1-2PM),1,C
3036,EUROPE IN A WIDER WORLD - Section 209 (R 4:30-5:30PM),1,C
3037,EUROPE IN A WIDER WORLD - Section 212 (R 3-4PM),1,C
3038,EUROPE IN A WIDER WORLD - Section 214 (R 12-1PM),1,C
3039,RECONCILING S. AFRICA'S - Section 301 (MW 2-3:30PM),1,C
3040,RECONCILING S. AFRICA'S - Section 302 (TR 3-4:30PM),1,C
3041,RECONCILING S. AFRICA'S - Section 303 (MW 3:30-5PM),1,C
3042,RECONCILING S. AFRICA'S - Section 304 (T 3-4:30PM),1,C
3043,RECONCILING S. AFRICA'S - Section 305 (TR 10:30-12NOON),1,C
3044,RECONCILING S. AFRICA'S - Section 306 (TR 9-10:30AM),1,C
3045,THE WORLD:HIST & MODRNT - Section 001 (MW 10-11AM),1,C
3046,THE WORLD:HIST & MODRNT - Section 201 (F 10-11AM),1,C
3047,THE WORLD:HIST & MODRNT - Section 202 (F 11-12NOON),1,C
3048,THE WORLD:HIST & MODRNT - Section 203 (R 4:30-5:30PM),1,C
3049,THE WORLD:HIST & MODRNT - Section 204 (R 5:30-6:30PM),1,C
3050,US HISTORY 1865-PRESENT - Section 001 (MW 2-3PM),1,C
3051,US HISTORY 1865-PRESENT - Section 201 (F 10-11AM),1,C
3052,US HISTORY 1865-PRESENT - Section 202 (F 11-12NOON),1,C
3053,US HISTORY 1865-PRESENT - Section 203 (W 4-5PM),1,C
3054,US HISTORY 1865-PRESENT - Section 204 (R 3-4PM),1,C
3055,US HISTORY 1865-PRESENT - Section 205 (R 4:30-5:30PM),1,C
3056,EARLY MOD EUR 1450-1750 - Section 001 (TR 3-4:30PM),1,C
3057,PORTRAITS RUSS SOCIETY - Section 401 (TR 12-1:30PM),1,C
3058,LATIN AMER 1791-PRES - Section 401 (MW 2-3:30PM),1,C
3059,INTRO TO MODERN INDIA - Section 401 (MW 10-11AM),1,C
3060,INTRO TO MODERN INDIA - Section 402 (F 10-11AM),1,C
3061,INTRO TO MODERN INDIA - Section 403 (F 11-12NOON),1,C
3062,THE FIRST CRUSADE - Section 301 (M 2-5PM),1,C
3063,MASSACRES IN HISTORY - Section 301 (W 2-5PM),1,C
3064,MASSACRES IN HISTORY - Section 302 (MW 3:30-5PM),1,C
3065,COMP CAPITALIST SYSTEMS - Section 001 (TR 12-1:30PM),1,C
3066,HIST OF MOD BUS. CORP - Section 001 (TR 3-4:30PM),1,C
3067,"EURO EMPIRES,18301947 - Section 001 (TR 12-1:30PM)",1,C
3068,HIST OF JEWISH CIVIL I - Section 401 (MW 3:30-5PM),1,C
3069,HIST OF JEWISH CIVIL III - Section 401 (MW 12-1PM),1,C
3070,HIST OF JEWISH CIVIL III - Section 402 (W 4-5PM),1,C
3071,HIST OF JEWISH CIVIL III - Section 403 (W 5-6PM),1,C
3072,HIST OF JEWISH CIVIL III - Section 404 (R 4:30-5:30PM),1,C
3073,URBAN CRISIS - Section 401 (TR 12-1:30PM),1,C
3074,AMERICAN SOUTH 1861-PRES - Section 001 (MW 11-12NOON),1,C
3075,AMERICAN SOUTH 1861-PRES - Section 201 (R 3-4PM),1,C
3076,AMERICAN SOUTH 1861-PRES - Section 202 (R 4:30-5:30PM),1,C
3077,AMERICAN SOUTH 1861-PRES - Section 203 (R 4:30-5:30PM),1,C
3078,AMERICAN SOUTH 1861-PRES - Section 204 (F 11-12NOON),1,C
3079,AMERICAN SOUTH 1861-PRES - Section 205 (F 11-12NOON),1,C
3080,AMERICAN SOUTH 1861-PRES - Section 206 (F 1-2PM),1,C
3081,AMERICAN SOUTH 1861-PRES - Section 207 (F 12-1PM),1,C
3082,AMERICAN SOUTH 1861-PRES - Section 208 (F 12-1PM),1,C
3083,AMERICAN SOUTH 1861-PRES - Section 209 (F 10-11AM),1,C
3084,NATIV PEOP OF EAS N.AMER - Section 001 (MW 3:30-5PM),1,C
3085,URB UNIV-COMMUNITY REL - Section 401 (W 2-5PM),1,C
3086,FRENCH ENLIGHTENMENT - Section 301 (T 3-6PM),1,C
3087,WAR & SOCIETY IN 20TH C - Section 301 (T 1:30-4:30PM),1,C
3088,WAR & SOCIETY IN 20TH C - Section 302 (W 2-5PM),1,C
3089,WAR & SOCIETY IN 20TH C - Section 303 (TR 12-1:30PM),1,C
3090,WAR & SOCIETY IN 20TH C - Section 401 (M 2-5PM),1,C
3091,PHILADELPHIA: 1760-1800 - Section 301 (M 2-5PM),1,C
3092,AMERICAN REFORM 1954-74 - Section 301 (R 1:30-4:30PM),1,C
3093,AMERICAN REFORM 1954-74 - Section 302 (T 1:30-4:30PM),1,C
3094,AMERICAN REFORM 1954-74 - Section 303 (T 1:30-4:30PM),1,C
3095,AMERICAN REFORM 1954-74 - Section 304 (W 2-5PM),1,C
3096,AMERICAN REFORM 1954-74 - Section 402 (R 1:30-4:30PM),1,C
3097,CITY IN COLONIAL SPAN AM - Section 401 (R 1:30-4:30PM),1,C
3098,COMP. INDUSTRIALIZATIONS - Section 301 (M 2-5PM),1,C
3099,COMP. INDUSTRIALIZATIONS - Section 401 (T 1:30-4:30PM),1,C
3100,THE CITY - Section 401 (T 1:30-4:30PM),1,C
3101,UTOPIA - Section 301 (M 2-5PM),1,C
3102,LAW AND SOCIAL CHANGE - Section 301 (T 1:30-4:30PM),1,C
3103,EUROPE IN AGE OF BAROQUE - Section 001 (TR 10:30-12NOON),1,C
3104,ITALY:NAPOLEAN-BERLUSCON - Section 001 (TR 10:30-12NOON),1,C
3105,RELIG IN AMERICAN HIST - Section 401 (MW 1-2PM),1,C
3106,RELIG IN AMERICAN HIST - Section 402 (F 1-2PM),1,C
3107,RELIG IN AMERICAN HIST - Section 403 (R 4:30-5:30PM),1,C
3108,RELIG IN AMERICAN HIST - Section 404 (F 12-1PM),1,C
3109,MAKING MONEY BEFORE 1500 - Section 001 (TR 1:30-3PM),1,C
3110,EUR INTEL HIST 1300-1600 - Section 001 (MW 3:30-5PM),1,C
3111,AMERICA IN THE 1960S - Section 001 (MW 11-12NOON),1,C
3112,AMERICA IN THE 1960S - Section 202 (F 11-12NOON),1,C
3113,AMERICA IN THE 1960S - Section 205 (F 1-2PM),1,C
3114,AMERICA IN THE 1960S - Section 206 (R 1:30-2:30PM),1,C
3115,AMERICA IN THE 1960S - Section 207 (R 4:30-5:30PM),1,C
3116,AMERICA IN THE 1960S - Section 208 (R 3-4PM),1,C
3117,AMERICA IN THE 1960S - Section 209 (R 4:30-5:30PM),1,C
3118,HISTORY FROM BELOW - Section 401 (W 2-5PM),1,C
3119,MDRN HIST AFGHAN/PKSTN - Section 401 (MW 2-3:30PM),1,C
3120,JUNIOR HONORS IN HISTORY - Section 301 (T 3-6PM),1,C
3121,JUNIOR HONORS IN HISTORY - Section 302 (R 1:30-4:30PM),1,C
3122,SENIOR HONORS IN HIST II - Section 301 (TBA),1,C
3123,SENIOR HONORS IN HIST II - Section 302 (TBA),1,C
3124,WORLD OF DANTE 13 CENTUR - Section 301 (T 1:30-4:30PM),1,C
3125,EURO INTELL HIST 18TH C - Section 001 (TR 1:30-3PM),1,C
3126,EURO INT'L REL SINCE WWI - Section 001 (MW 10-11AM),1,C
3127,EURO INT'L REL SINCE WWI - Section 204 (F 11-12NOON),1,C
3128,EURO INT'L REL SINCE WWI - Section 207 (F 1-2PM),1,C
3129,EURO INT'L REL SINCE WWI - Section 209 (W 12-1PM),1,C
3130,EURO INT'L REL SINCE WWI - Section 210 (W 12-1PM),1,C
3131,EURO INT'L REL SINCE WWI - Section 211 (R 4:30-5:30PM),1,C
3132,EURO INT'L REL SINCE WWI - Section 212 (R 4:30-5:30PM),1,C
3133,THE AGE OF DON QUIXOTE - Section 301 (M 2-5PM),1,C
3134,WORLD WAR I - Section 001 (TR 10:30-12NOON),1,C
3135,A WORLD AT WAR - Section 001 (MW 1-2PM),1,C
3136,A WORLD AT WAR - Section 201 (F 1-2PM),1,C
3137,A WORLD AT WAR - Section 202 (F 1-2PM),1,C
3138,A WORLD AT WAR - Section 203 (F 1-2PM),1,C
3139,A WORLD AT WAR - Section 204 (F 1-2PM),1,C
3140,A WORLD AT WAR - Section 205 (F 11-12NOON),1,C
3141,A WORLD AT WAR - Section 206 (F 11-12NOON),1,C
3142,A WORLD AT WAR - Section 207 (F 11-12NOON),1,C
3143,A WORLD AT WAR - Section 208 (F 12-1PM),1,C
3144,A WORLD AT WAR - Section 209 (F 12-1PM),1,C
3145,A WORLD AT WAR - Section 210 (R 3-4PM),1,C
3146,A WORLD AT WAR - Section 211 (R 3-4PM),1,C
3147,A WORLD AT WAR - Section 212 (W 3:30-4:30PM),1,C
3148,A WORLD AT WAR - Section 213 (R 4:30-5:30PM),1,C
3149,A WORLD AT WAR - Section 214 (R 4:30-5:30PM),1,C
3150,A WORLD AT WAR - Section 215 (R 12-1PM),1,C
3151,AMER REVOLUTION - Section 001 (MW 2-3:30PM),1,C
3152,AMER NATIONAL CHARACTER - Section 001 (TR 10:30-12NOON),1,C
3153,JEWISH HISTORICAL WRITNG - Section 401 (T 3-6PM),1,C
3154,WAR & DIPLOMACY - Section 001 (MW 12-1PM),1,C
3155,WAR & DIPLOMACY - Section 201 (F 11-12NOON),1,C
3156,WAR & DIPLOMACY - Section 203 (F 12-1PM),1,C
